__version__;_id;_index;_submission_time;_uuid;_validation_status;able_to_observe_toilet;age_of_respondent;area;cant_access_money_for_toilet;cant_afford_toilet;cleaned_toilet;cleanliness_of_neighborhood;cleanliness_of_pan;cleanliness_of_slab;community;community_other;concerns_about_using_ctg_toilet;concerns_about_using_ctg_toilet_specify;container_replaced_freq_ctg;cost_per_month;cost_per_month_endline;cost_per_other;cost_per_use;cost_per_week;ctg_cleanliness;ctg_information_family;ctg_information_friend;ctg_information_neighbour;ctg_information_other;ctg_information_other_specify;ctg_information_salesagent;ctg_information_source;ctg_information_spouse;ctg_issues;ctg_issues_excessive_smell_when_open;ctg_issues_full;ctg_issues_leaking;ctg_issues_none;ctg_issues_smells_when_closed;ctg_recommendation;ctg_recommendation_family;ctg_recommendation_friend;ctg_recommendation_neighbour;ctg_recommendation_none;ctg_recommendation_other;ctg_recommendation_other_specify;customer.available.and.over.18;customer.willing.to.participate;date;dce1;dce10;dce11;dce12;dce13;dce14;dce15;dce16;dce2;dce3;dce4;dce5;dce6;dce7;dce8;dce9;development_priority_of_neighborhood;deviceid;displaytenant;district;door_lockable_inside;door_lockable_outside;electricity_situation;employment_type;ever_unable_to_use_ctg;ever_unable_to_use_ctg_specify;exclusion_from_toilet_usage;exclusion_from_toilet_usage_reason;fear_of_being_removed;female_<_5_years;female_>_1_8_years;female_5_1_8_years;fuel_used_for_cooking;functioning_toilet;functioning_toilet_isctg;handwashing_facility;highest_level_of_education;house_ownership;how_likely_to_recommend_clean_team;howmanyoppositesex;image_of_CTGtoilet;image_of_house;is_ctg_available;knowledge_of_toilet_sharing;landlord_residence;location_of_water_source;main_material_of_floor;main_material_of_roof;main_material_of_wall;male_<_5_years;male_>_1_8_years;male_5_1_8_years;management_of_children_feces;marital_status;mechanical_emptying;number_households_sharing;number_of_households;number_of_rooms;numeber_of_daily_toilet_usage;odour_control_agents_ash;odour_control_agents_baseline;odour_control_agents_chemicals;odour_control_agents_endline;odour_control_agents_other_baseline;odour_control_agents_other_endline;odour_control_agents_other_specify;odour_control_agents_ash;odour_control_baseline;odour_control_endline;pan_material;people_using_ctg;perception_about_neighborhood;pit_lining;pit_lining_other;presence_of_drain;presence_of_paved_road;presence_of_street_lights;primary_solidwaste_collection;random_wtp_1;random_wtp_2;random_wtp_3;rent_paid;safety_of_neighborhood;sanqol_assault;sanqol_assault_young;sanqol_cleanliness;sanqol_cleanliness_young;sanqol_convenience;sanqol_convenience_young;sanqol_cost;sanqol_cost_young;sanqol_disgust;sanqol_disgust_young;sanqol_health;sanqol_health_young;sanqol_privacy;sanqol_privacy_young;sanqol_proud;sanqol_proud_young;sanqol_safety;sanqol_safety_young;sanqol_shame;sanqol_shame_young;sanqol_smell;sanqol_smell_young;satisfaction_avoiding_unpleasant_odour;satisfaction_avoiding_unpleasant_odour_not_in_use;satisfaction_combine_duities_and_using_toilet;satisfaction_manage_menstrual_hygiene;satisfaction_towards_cost_of_latrine_usage;satisfaction_towards_ease_to_access;satisfaction_towards_ease_to_use;satisfaction_towards_privacy_of_toilet_use;satisfaction_towards_toilet_cleanliness;satisfaction_towards_toilet_uncomfortabity;selectrandomperson;sex_mainrespondent;sharing_of_toilet_baseline;sharing_of_toilet_endline;simserial;slab_material;slab_material_other;smell_reduction_system;smell_reduction_system_none;smell_reduction_system_other;smell_reduction_system_other_specify;smell_reduction_system_pipe;smell_reduction_system_simplecover;smell_reduction_system_waterseal;smell_reduction_system_window_or_vent;soap_for_handwashing;source_of_water_for_drinking;source_of_water_for_other_purposes;survey.start.time;time;time_to_access_toilet;time_to_get_water;toilet_door;toilet_location_baseline;toilet_location_ctg;toilet_on_compound_cant_use;toilet_public_usage_baseline;toilet_public_usage_endline;toilet_roof;toilet_scrubbedmopped_frequency;toilet_use_payment_option;toilet_use_payment_option_other;toilet_walls;type_of_toilet;type_of_toilet_001;type_of_toilet_other;type_of_toilet_other_001;urinate_or_defecate_at_night;urinate_or_defecate_at_night_use_ctg;use_non_ctg_toilet;vas1;vas2;vas3;vas4;wait_for_replacement_ctg;water_for_handwashing;why_not_observed;why_not_use_a_toilet;why_not_use_a_toilet_other;why_not_use_household_toilets;why_not_use_household_toilets_other;wtp_carrying;wtp_carrying_10;wtp_carrying_15;wtp_carrying_5;wtp_enclosure;wtp_enclosure_10;wtp_enclosure_15;wtp_enclosure_5;wtp_frequency;wtp_frequency_10;wtp_frequency_15;wtp_frequency_5;years_living_in_current_house;household_size;adults;kids;sanqol_assault_num;sanqol_cleanliness_num;sanqol_convenience_num;sanqol_cost_num;sanqol_disgust_num;sanqol_health_num;sanqol_privacy_num;sanqol_proud_num;sanqol_safety_num;sanqol_shame_num;sanqol_smell_num;satisfaction_towards_privacy_of_toilet_use_num;satisfaction_towards_toilet_cleanliness_num;satisfaction_combine_duities_and_using_toilet_num;sanqol_rawindex;sanqol_rawscore;cost_per_month_public_baseline
vCHaYUC7y3rGqq9dqgj8dq;58188966;13;2019-06-13T16:43:40;73ba7f65-d3d9-4309-bdcf-f6c6d8751744;NA;No;32;Afrancho;No;No;Twice a week;Yes;Appears clean;Appears clean;Afrancho;NA;NA;NA;NA;NA;3.5;NA;0.5;NA;NA;0;0;0;0;NA;1;Sales agent;0;NA;NA;NA;NA;NA;NA;Friend None;0;1;0;1;0;NA;Yes;Yes;13.06.2019;B;B;B;B;A;A;A;A;B;B;B;B;A;A;A;B;Employment;NA;NA;Suame Municipal;Yes;Yes;Household meter connection;Self employee/Business;NA;NA;No;NA;No;0;1;0;LPG;Yes;NA;Yes;Junior Secondary (P 7-9);Rent;Would recommend;NA;NA;1560425484687.jpg;NA;NA;No;Elsewhere;Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo/iron sheets);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);0;0;0;No children <5 years present;Married;Yes;NA;15;1;1;0;NA;0;Sawdust;NA;0;NA;1;Don't Know;Yes;other;NA;Yes;NA;NA;No;Yes;No;Stored at household and collected by a private individual;NA;NA;NA;45;Yes;0;NA;2;NA;2;NA;0;NA;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;3;NA;0;3;2;3;3;2;3;3;NA;Female;No;No;3.60E+14;Concrete;NA;Water seal/Flushing toilet Pipe ventilation Window/Vent holes Other;0;1;NA;1;0;1;1;Yes;Sachet water;Piped water, piped to public tap/standpipe;2019-06-13T11:02:19.054Z;0;8;4;Yes;Elsewhere;NA;NA;Yes;No;Yes;More than once a day;Per use;NA;Yes;Flush or pour-flush toilet to septic tank;Flush or pour-flush toilet to septic tank;NA;NA;No, I use a bucket at night;No, I hold it in;Yes;10;2;4;5;NA;Yes;NA;NA;NA;Tenant or otherwise cannot build household toilet here;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;1;1;0;0;1;1;0;1;1;1;1;1;1;1;2;3;0;0.666666667;10;15
vCHaYUC7y3rGqq9dqgj8dq;63016539;103;2019-07-26T16:37:12;85220692-93b9-4224-95c9-9892d0befac9;NA;Yes;29;Bronkong;No;No;Twice a week;Yes;Appears dirty or sandy/made of dirt;Appears dirty or sandy/made of dirt;Afrancho;NA;NA;NA;NA;NA;NA;NA;0.5;NA;NA;0;0;0;0;NA;1;Sales agent;0;NA;NA;NA;NA;NA;NA;Neighbour;0;0;1;0;0;NA;Yes;Yes;26.07.2019;A;B;A;A;B;B;A;A;B;A;B;B;B;A;A;B;Road;NA;NA;Suame Municipal;Yes;Yes;Household meter connection;Self employee/Business;NA;NA;No;NA;No;0;1;0;Charcoal;Yes;NA;Yes;Junior Secondary (P 7-9);Rent;Would recommend;NA;NA;1564144928327.jpg;NA;No;No;Elsewhere;Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo/iron sheets);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);0;0;0;None;Single and never married;Yes;NA;4;1;1;0;Chemicals;0;Sawdust;NA;0;NA;1;Yes;Yes;Concrete;NA;Yes;NA;NA;Yes;Yes;No;Stored at household and collected by a private individual;NA;NA;NA;35;Yes;3;NA;2;NA;2;NA;1;NA;2;NA;1;NA;1;NA;2;NA;2;NA;2;NA;2;NA;1;NA;0;2;2;1;0;1;2;3;NA;Female;Yes;No;3.60E+14;Ceremic;Tiles;Water seal/Flushing toilet;0;0;NA;0;0;1;0;Yes;Sachet water;Piped water, piped to public tap/standpipe;2019-07-26T12:29:54.715Z;0;40;3;Yes;Elsewhere;NA;No;Yes;No;Yes;More than once a day;Per use;NA;Yes;Flush or pour-flush toilet to septic tank;Flush or pour-flush toilet to septic tank;NA;NA;No, I use a bucket at night;Yes;No;4;5;4;3;NA;Yes;NA;NA;NA;Tenant, and household toilet is not available in this house;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;1;1;0;3;1;1;1;1;2;2;1;1;1;1;1;2;0;0.533333333;8;15
vCHaYUC7y3rGqq9dqgj8dq;63021435;106;2019-07-26T17:10:30;f11bcc39-c44c-4b54-b7e7-486a407e4bf0;NA;Yes;40;Bronkong;No;No;Twice a week;Yes;Appears dirty or sandy/made of dirt;Appears dirty or sandy/made of dirt;Afrancho;NA;NA;NA;NA;NA;NA;NA;0.5;NA;NA;0;0;1;0;NA;0;Neighbour;0;NA;NA;NA;NA;NA;NA;None;0;0;0;1;0;NA;Yes;Yes;26.07.2019;A;A;A;A;B;A;A;A;A;B;B;A;A;B;A;B;Employment;NA;NA;Suame Municipal;Yes;Yes;Shared meter connection;Casual worker/piece work;NA;NA;No;NA;No;0;1;1;LPG;Yes;NA;Yes;Primary (P 1-6);Rent;Would recommend;NA;NA;1564147078899.jpg;NA;No;Yes;Elsewhere;Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo/iron sheets);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);0;1;1;No children <5 years present;Married;Yes;NA;6;1;2;0;NA;0;Sawdust;NA;0;NA;1;Don't Know;Yes;Concrete;NA;Yes;NA;NA;Yes;Yes;No;Stored at household and collected by a private individual;NA;NA;NA;0;Yes;2;NA;1;NA;2;NA;2;NA;2;NA;0;NA;2;NA;0;NA;3;NA;3;NA;2;NA;1;NA;1;2;2;3;1;3;1;3;NA;Female;Yes;No;3.60E+14;Ceremic;Tiles;Water seal/Flushing toilet;0;0;NA;0;0;1;0;Yes;Sachet water;Piped water, piped to public tap/standpipe;2019-07-26T13:04:41.641Z;0;30;5;Yes;Elsewhere;NA;No;Yes;No;Yes;More than once a day;Per use;NA;Yes;Flush or pour-flush toilet to septic tank;Flush or pour-flush toilet to septic tank;NA;NA;Yes;Yes;No;4;5;4;5;NA;Yes;NA;NA;NA;Tenant, and household toilet is not available in this house;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;4;4;0;2;2;1;2;1;3;1;3;0;0;1;3;1;1;0.666666667;10;120
vCHaYUC7y3rGqq9dqgj8dq;64981085;128;2019-08-18T08:18:42;343c1698-1017-4904-938a-7885fc59b523;NA;Yes;34;Abrepo K3si;No;No;Several times a week;Yes;Appears clean;Appears dirty or sandy/made of dirt;Abrepo;NA;NA;NA;NA;NA;NA;NA;0.2;NA;NA;0;0;0;0;NA;1;Sales agent;0;NA;NA;NA;NA;NA;NA;None;0;0;0;1;0;NA;Yes;Yes;17.08.2019;A;B;A;A;B;B;B;A;A;A;A;B;B;B;B;B;Roads,  solid waste management;NA;NA;Suame Municipal;Yes;No;Shared meter connection;Self employee/Business;NA;NA;No;NA;No;1;0;1;Charcoal;Yes;NA;Yes;Primary (P 1-6);Rent;Would recommend;NA;1573656459711.jpg;1566062844864.jpg;NA;No;Yes;Elsewhere;Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo/iron sheets);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);0;0;1;None;Married;Yes;NA;7;1;2;0;Chemicals;1;Chemicals;NA;0;NA;0;Yes;Yes;other;NA;Yes;NA;NA;Yes;No;Yes;Stored at public place and collected b a company;NA;NA;NA;100;Yes;0;NA;2;NA;2;NA;0;NA;2;NA;2;NA;2;NA;1;NA;2;NA;2;NA;0;NA;1;NA;2;1;3;2;2;2;2;1;NA;Female;Yes;No;3.60E+14;Concrete;NA;Water seal/Flushing toilet Pipe ventilation Window/Vent holes;0;0;NA;1;0;1;1;No;Piped water, piped to public tap/standpipe;Piped water, piped to public tap/standpipe;2019-08-17T17:23:48.065Z;0;10;5;Yes;Elsewhere;NA;No;Yes;No;Yes;More than once a day;Per use;NA;Yes;Flush or pour-flush toilet to septic tank;Flush or pour-flush toilet to septic tank;NA;NA;No, I use a bucket at night;Yes;No;6;6;7;5;NA;Yes;NA;NA;NA;Landlord, and cannot afford household toilet;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;3;2;1;0;1;1;0;1;1;1;2;1;1;3;2;2;2;0.666666667;10;36
vCHaYUC7y3rGqq9dqgj8dq;65196913;134;2019-08-20T11:58:42;d7585af7-b7a8-427e-82f0-44727a4bcf4d;NA;Yes;32;True Faith;Yes;No;Several times a week;Yes;Visible feces;Appears dirty or sandy/made of dirt;Asubonteng- Abrepo;NA;NA;NA;NA;NA;NA;NA;0.5;NA;NA;0;0;0;0;NA;1;Sales agent;0;NA;NA;NA;NA;NA;NA;None;0;0;0;1;0;NA;Yes;Yes;17.08.2019;A;A;A;A;A;A;A;A;A;B;A;A;B;A;A;A;Employment;NA;NA;Suame Municipal;Yes;Yes;Household meter connection;Self employee/Business;NA;NA;No;NA;No;0;1;0;LPG;Yes;NA;Yes;Post-primary training (e.g. vocational, trailoring, masonry);Rent;Would recommend;NA;NA;1566056502418.jpg;NA;No;No;Elsewhere;Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo/iron sheets);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);0;0;1;None;Married;Yes;NA;4;1;1;0;NA;0;Sawdust;NA;0;NA;1;Don't Know;Yes;Concrete;NA;Yes;NA;NA;No;Yes;No;Stored at household and collected by a private individual;NA;NA;NA;25;Yes;2;NA;0;NA;2;NA;1;NA;2;NA;2;NA;1;NA;2;NA;1;NA;0;NA;2;NA;3;NA;0;1;2;1;0;1;1;1;NA;Female;Yes;No;3.60E+14;Ceremic;NA;Water seal/Flushing toilet Pipe ventilation Simple cover Window/Vent holes;0;0;NA;1;1;1;1;Yes;Sachet water;Piped water, piped to public tap/standpipe;2019-08-17T15:31:12.837Z;0;10;4;Yes;Elsewhere;NA;No;Yes;No;Yes;More than once a day;Per use;NA;Yes;Flush or pour-flush toilet to septic tank;Flush or pour-flush toilet to septic tank;NA;NA;No, I use a bucket at night;Yes;No;6;4;6;5;NA;Yes;NA;NA;NA;Tenant, and household toilet is not available in this house;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;2;2;0;2;3;1;1;1;1;2;1;2;3;1;1;1;0;0.4;6;30
vCHaYUC7y3rGqq9dqgj8dq;65196984;136;2019-08-20T11:59:05;7f23a2f0-96cc-4c5c-b302-4f29fc3adc76;NA;No;29;Ahenfie;No;No;Several times a week;Yes;NA;NA;Abrepo;NA;NA;NA;NA;NA;NA;NA;0.3;NA;NA;0;0;0;0;NA;1;Sales agent;0;NA;NA;NA;NA;NA;NA;None;0;0;0;1;0;NA;Yes;Yes;17.08.2019;A;B;A;A;A;A;A;A;B;A;A;A;B;A;B;A;Employment;NA;NA;Suame Municipal;NA;NA;Shared meter connection;Unemployed/housewife;NA;NA;No;NA;No;0;2;1;Charcoal;Yes;NA;NA;Senior Secondary;Rent;Would recommend;NA;NA;1566063870661.jpg;NA;No;No;In own yard/plot;Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo/iron sheets);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);0;0;0;None;Married;Yes;NA;6;1;2;0;Chemicals;0;Sawdust;NA;0;NA;1;Yes;Yes;NA;NA;Yes;NA;NA;No;Yes;No;Stored at household and collected by a private individual;NA;NA;NA;30;Yes;2;NA;1;NA;0;NA;0;NA;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;1;NA;0;1;0;1;0;1;1;0;NA;Female;Yes;No;3.60E+14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Sachet water;Protected well;2019-08-17T17:03:15.480Z;0;17;1;NA;Elsewhere;NA;Yes;Yes;No;NA;More than once a day;Per use;NA;NA;Flush or pour-flush toilet to septic tank;NA;NA;NA;No, I hold it in;Yes;No;2;3;2;2;NA;NA;NA;NA;NA;Tenant, and household toilet is not available in this house;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;3;3;0;2;2;3;0;1;1;1;1;1;1;1;1;1;0;0.666666667;10;54
vCHaYUC7y3rGqq9dqgj8dq;65197051;137;2019-08-20T11:59:29;12f515a4-0c37-4738-92ca-688f49ade37e;NA;No;NA;Plot so;NA;NA;NA;NA;NA;NA;Abrepo;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;NA;1;Sales agent;0;NA;NA;NA;NA;NA;NA;Neighbour;0;0;1;0;0;NA;Yes;Yes;17.08.2019;A;A;A;A;A;A;A;A;B;A;A;A;A;A;B;A;NA;NA;NA;Suame Municipal;NA;NA;NA;NA;NA;NA;No;NA;NA;NA;NA;NA;NA;Yes;NA;NA;NA;NA;Would recommend;NA;NA;1566064918895.jpg;NA;No;NA;NA;NA;NA;NA;NA;NA;NA;None;NA;Don't Know;NA;NA;NA;NA;NA;Chemicals;NA;NA;NA;NA;NA;NA;Yes;NA;NA;NA;NA;Don’t Know;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;NA;NA;1;NA;2;NA;0;NA;3;NA;0;NA;0;NA;2;NA;3;NA;3;3;3;3;3;3;3;2;NA;Female;Yes;NA;3.60E+14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-08-17T17:55:24.088Z;0;NA;NA;NA;In own dwelling;NA;NA;Yes;NA;NA;Once a day;None;NA;NA;VIP latrine;NA;NA;NA;Yes;NA;NA;7;6;6;4;NA;NA;NA;NA;NA;Other;Landlord  controls  when to use;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;3;3;NA;2;1;3;0;3;3;1;3;3;3;0.2;3;NA
vCHaYUC7y3rGqq9dqgj8dq;66159601;173;2019-08-29T15:30:39;78306c96-f27f-4399-994d-a468b7b3bf48;NA;Yes;38;Kuma;No;No;Several times a week;Yes;Appears clean;Appears clean;Abrepo;NA;NA;NA;NA;NA;NA;NA;0.5;NA;NA;0;0;1;0;NA;1;Neighbour Sales agent;0;NA;NA;NA;NA;NA;NA;None;0;0;0;1;0;NA;Yes;Yes;28.08.2019;A;A;B;A;B;A;B;A;A;A;B;B;A;B;A;B;Roads, solid waste management;NA;NA;Suame Municipal;Yes;Yes;Shared meter connection;Self employee/Business;NA;NA;No;NA;No;0;0;2;Charcoal;Yes;NA;Yes;Primary (P 1-6);Rent;Would recommend;NA;NA;1566995163889.jpg;NA;No;No;Elsewhere;Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo/iron sheets);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);0;0;1;No children <5 years present;Married;Yes;NA;7;1;2;0;Chemicals;0;Sawdust;NA;0;NA;1;Yes;Yes;other;NA;Yes;NA;NA;No;No;No;Stored at public place and collected b a company;NA;NA;NA;80;Yes;0;NA;2;NA;2;NA;1;NA;2;NA;2;NA;1;NA;1;NA;2;NA;2;NA;0;NA;1;NA;2;2;2;2;2;3;2;1;NA;Female;Yes;No;3.60E+14;Concrete;NA;Water seal/Flushing toilet Pipe ventilation Window/Vent holes;0;0;NA;1;0;1;1;Yes;Piped water, piped to public tap/standpipe;Piped water, piped to public tap/standpipe;2019-08-28T12:23:57.798Z;0;10;5;Yes;Elsewhere;NA;No;Yes;No;Yes;More than once a day;Per use;NA;Yes;Flush or pour-flush toilet to septic tank;Flush or pour-flush toilet to septic tank;NA;NA;No, I use a bucket at night;Yes;No;5;5;9;4;NA;Yes;NA;NA;NA;Tenant, and household toilet is not available in this house;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;3;3;0;0;1;1;1;1;1;2;2;1;1;3;3;2;2;0.6;9;90
vCHaYUC7y3rGqq9dqgj8dq;70986697;402;2019-10-13T19:04:14;8bb93079-a0df-4f06-ade8-4afe97475492;NA;Yes;35;Lucky Herbal;NA;NA;Several times a week;Yes;Appears clean;Appears clean;Abrepo;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;1;Students parent;1;Other Sales agent;0;NA;NA;NA;NA;NA;NA;None;0;0;0;1;0;NA;Yes;Yes;12.10.2019;B;A;B;A;B;A;B;B;B;A;B;A;A;B;A;B;Street lights;NA;NA;Suame Municipal;Yes;Yes;Household meter connection;Formal employee (Government);NA;NA;No;NA;No;0;1;2;LPG;Yes;NA;Yes;University;Rent;Would recommend;NA;NA;1570884163380.jpg;NA;Yes;No;In own dwelling;Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo/iron sheets);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);0;1;2;All;Married;Yes;2;2;2;NA;0;NA;0;Sawdust;NA;0;NA;1;No;Yes;Concrete;NA;Yes;NA;NA;Yes;Yes;No;Stored at household and collected by a private individual;NA;NA;NA;40;Yes;0;NA;0;NA;0;NA;0;NA;0;NA;0;NA;0;NA;0;NA;0;NA;0;NA;0;NA;2;NA;2;2;2;2;2;2;2;2;NA;Female;Yes;No;3.60E+14;Ceremic;NA;Simple cover Pipe ventilation Window/Vent holes;0;0;NA;1;1;0;1;Yes;Sachet water;Piped water, piped into dwellings;2019-10-12T12:32:15.169Z;0;NA;0;Yes;In own compound;NA;NA;No;No;Yes;Once a day;None;NA;Yes;Flush or pour-flush toilet to septic tank;Flush or pour-flush toilet to septic tank;NA;NA;Yes;Yes;No;8;3;4;4;NA;Yes;NA;NA;NA;Tenant, and household toilet is available but does not function;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;6;6;0;0;3;3;0;3;3;3;3;3;3;3;2;2;2;0;0;NA
vCHaYUC7y3rGqq9dqgj8dq;65204480;140;2019-08-20T12:54:02;3fa7232c-2881-4f7c-85c4-c35a067dc49d;NA;Yes;47;Abrepo;NA;NA;Twice a week;Yes;Appears clean;Appears clean;Abrepo;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;NA;1;Friend Sales agent;0;NA;NA;NA;NA;NA;NA;None;0;0;0;1;0;NA;Yes;Yes;17.08.2019;A;A;B;A;B;B;A;A;A;A;B;A;A;A;A;A;Road;8.92E+18;NA;Suame Municipal;Yes;Yes;Household meter connection;Self employee/Business;NA;NA;No;NA;No;0;2;0;Wood;Yes;NA;No;None;Own;Would recommend;NA;NA;1566052239065.jpg;NA;Yes;NA;In own yard/plot;Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo/iron sheets);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);0;3;2;All;Married;Yes;5;9;2;NA;0;Chemicals;0;Sawdust;NA;0;NA;1;Yes;Yes;Concrete;NA;Yes;Concrete bricks and lining;NA;Yes;No;Yes;Stored at household and collected by a private individual;NA;NA;NA;NA;Yes;0;NA;2;NA;3;NA;NA;NA;2;NA;2;NA;3;NA;2;NA;3;NA;2;NA;2;NA;0;NA;3;1;NA;3;3;3;3;3;NA;Female;Yes;No;3.60E+14;Concrete;NA;Pipe ventilation;0;0;NA;1;0;0;0;No;Piped water, piped into yard/plot;Piped water, piped into yard/plot;2019-08-17T14:18:35.675Z;0;NA;2;Yes;In own compound;NA;NA;Yes;No;Yes;Once a day;None;NA;Yes;Flush or pour-flush toilet to pit latrine;Flush or pour-flush toilet to pit latrine;NA;NA;Yes;Yes;No;5;5;3;3;NA;No;NA;NA;NA;Tenant, and household toilet is available but it is in a poor condition;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25;7;7;0;0;1;0;NA;1;1;0;1;0;1;1;3;3;3;0.8;12;NA
vCHaYUC7y3rGqq9dqgj8dq;65204488;141;2019-08-20T12:54:09;dbdb2327-f56d-4b07-b5ed-e0a23fa0b8e5;NA;Yes;36;Abrepo;NA;NA;Twice a week;Yes;Appears clean;Appears clean;Abrepo;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;NA;1;Sales agent;0;NA;NA;NA;NA;NA;NA;None;0;0;0;1;0;NA;Yes;Yes;17.08.2019;A;A;B;B;A;A;A;A;A;A;B;B;A;A;B;A;Employment;8.92E+18;NA;Suame Municipal;Yes;Yes;Shared meter connection;Self employee/Business;NA;NA;No;NA;No;1;1;0;Charcoal;Yes;NA;No;Senior Secondary;Own;Would recommend;NA;NA;1566052845574.jpg;NA;Yes;NA;In own yard/plot;Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo/iron sheets);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);0;1;1;All;Married;Yes;7;9;1;NA;0;Chemicals;0;Sawdust;NA;0;NA;1;Yes;Yes;Concrete;NA;Yes;Concrete bricks and lining;NA;Yes;Yes;Yes;Stored at household and collected by a private individual;NA;NA;NA;NA;Yes;0;NA;1;NA;3;NA;NA;NA;2;NA;1;NA;3;NA;1;NA;3;NA;2;NA;2;NA;0;NA;3;0;NA;3;3;3;3;3;NA;Female;Yes;No;3.60E+14;Concrete;NA;Pipe ventilation;0;0;NA;1;0;0;0;No;Piped water, piped into yard/plot;Piped water, piped into yard/plot;2019-08-17T14:33:34.397Z;0;NA;2;Yes;In own compound;NA;NA;Yes;No;Yes;Once a day;None;NA;Yes;Flush or pour-flush toilet to pit latrine;Flush or pour-flush toilet to pit latrine;NA;NA;Yes;Yes;No;4;4;3;4;NA;No;NA;NA;NA;Tenant, and household toilet is available but it is in a poor condition;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;4;3;1;0;2;0;NA;1;2;0;2;0;1;1;3;3;3;0.733333333;11;NA
